latitude,longitude,crime_type,time_of_crime,population_density,median_income,education_level,unemployment_rate,proximity_to_transport,proximity_to_parks,proximity_to_schools,proximity_to_bars,historical_crime_data,poverty_rate,housing_density,police_stations,patrol_routes,response_time,weather_conditions
16.12502387345511,81.91369945707997,Theft,2023-01-13 06:00:00,163,44025,0.18219764492303292,0.029728318265508282,0.7019395885371039,0.7778885680443031,0.41853904190035507,0.5036150487320212,23,0.2377301877432253,0.9584461672203028,8,18,1.0679314553079284,Thunderstorm
31.00762373147913,70.09512780779372,Burglary,2023-11-23 19:00:00,407,57447,0.1256644453137924,0.08940311379692799,0.9649381252645671,0.2626378356410527,0.5806127945543348,0.12186266862307837,3,0.21616454934813023,0.6520744978159798,6,2,5.33357562101959,Rain
21.71958970072322,95.75483012037901,Vandalism,2023-01-02 02:00:00,139,78847,0.5440711336888929,0.028016738175829704,0.7785193236144732,0.2645588697189384,0.4291006602659261,0.6509428121267115,7,0.11322431187766607,0.7935831435626804,4,4,19.04168523402678,Thunderstorm
24.99827130696454,96.37230076685928,Robbery,2023-02-13 07:00:00,183,72622,0.69737082571725,0.14938720550351142,0.23307662621872693,0.6882168777089944,0.01722348307915822,0.7310060859393762,20,0.33047258818157055,0.9908619441675677,6,1,17.464043432765152,Clear
8.948662172741571,89.17809951671643,Robbery,2023-10-29 12:00:00,116,51609,0.9549880481625318,0.09754917013389759,0.26450203141016915,0.6797326616621708,0.9878447676074753,0.8592659733128383,22,0.48900569664574034,0.06987272125089472,4,9,16.263022375942313,Rain
26.434956514615614,78.35479031836395,Theft,2023-02-05 00:00:00,469,58014,0.3715344084564789,0.1759286792480296,0.42280286547876544,0.660329200595471,0.9258042603917458,0.8886435019297769,38,0.3051328334174191,0.47501796823619,7,15,18.555171512835155,Fog
26.273195103494707,75.55340435274638,Burglary,2023-09-06 19:00:00,253,26280,0.3465568522036966,0.00762317504758947,0.40773168314327146,0.3531208682404954,0.7723731077370296,0.3094495362992712,30,0.029619807275863774,0.7086245989990549,7,7,3.232758548290697,Fog
26.414472708742906,75.87338740893549,Burglary,2023-07-04 15:00:00,485,92983,0.5158542979015847,0.17103967765616113,0.23233768146807765,0.5197972782804574,0.400680898855856,0.3577597425009572,27,0.1816802662345829,0.8020184314087576,9,6,11.870955582378489,Clear
35.957443892627026,71.82971494480819,Assault,2023-10-23 00:00:00,127,89453,0.6849379367067089,0.030762190898285736,0.7916177877945543,0.3014974791337992,0.6894901814229618,0.9744728953406346,43,0.14965155119649348,0.5286823384199594,6,5,27.15529058199522,Clear
28.30915273382172,83.50620232514798,Burglary,2023-02-21 20:00:00,234,44616,0.5660237771153032,0.18512694717710088,0.7860856998841623,0.5967907154163188,0.7097683764592927,0.4339218223185809,1,0.07922184952381267,0.3679901001102106,7,8,13.887656457925374,Fog
18.897630696754554,72.25524617805328,Vandalism,2023-05-28 20:00:00,311,96929,0.7230306933325961,0.06520822189505904,0.7064708347768158,0.7724021772527104,0.340254641197698,0.4047058662834764,27,0.06919508025786403,0.30297005600328597,7,16,17.14913148552961,Fog
21.161333050940772,77.38020853001626,Vandalism,2023-07-23 20:00:00,79,78142,0.3803149371124904,0.10215660763889128,0.004960601569080403,0.6986962797346445,0.03968651395923961,0.9253606319140601,31,0.11319479792764081,0.880486540765133,9,2,19.29282828734301,Thunderstorm
28.770830921076133,86.46249974560178,Assault,2023-08-12 13:00:00,141,50567,0.8621976301852416,0.004738815276133668,0.9173782984001366,0.43250532828480526,0.6223145170960157,0.18730232982211725,6,0.2876654443189926,0.5194596486009232,6,16,8.86071407850619,Thunderstorm
10.15858377157468,89.41702776100897,Vandalism,2023-05-30 13:00:00,487,75111,0.18297559358395976,0.1458277820724517,0.33755810510619455,0.5247284010563011,0.9480837452747801,0.4740757745008791,39,0.12855636781414298,0.16773675948848565,2,12,17.58267431792779,Thunderstorm
27.869588091013497,68.81119024542639,Vandalism,2023-05-01 18:00:00,499,80885,0.315904642828328,0.04275425708497241,0.02881875534567513,0.7724184966593586,0.747787289865463,0.4854259740541623,5,0.48475925484917454,0.7959790133597887,6,15,16.94352489784135,Fog
27.982625792850257,80.70239834223848,Robbery,2023-04-14 15:00:00,367,32248,0.7736776637703174,0.18332334850200516,0.6374190342166811,0.23285290915336143,0.22798738863031542,0.7425282586935402,18,0.050803495876456495,0.2972450101983162,3,19,28.7161579830197,Snow
14.543170783356155,87.20725062887468,Theft,2023-03-25 11:00:00,204,78661,0.3356722539793957,0.13235740914196104,0.7375992951678767,0.2212985990015477,0.5558103014414209,0.4354135024668393,8,0.1240404935878675,0.3148784708827014,7,14,28.336455501715662,Snow
12.164647891521717,93.10010710144442,Theft,2023-04-10 07:00:00,334,35147,0.6681546023700152,0.056723829106194334,0.6709610146245125,0.4849868131360374,0.39021473111914784,0.8632221120549012,38,0.17293858459929862,0.02700188359034328,4,2,21.581754085555527,Rain
17.61050784698617,82.02701611881402,Robbery,2023-10-22 16:00:00,473,92123,0.2877976092729607,0.05218171784573014,0.390916248130311,0.4941364782806674,0.5465005296476357,0.6702469813222248,20,0.042733904803980816,0.3094315281124215,5,9,8.304868059764809,Fog
19.02035451152458,96.49773204132819,Burglary,2023-11-18 11:00:00,147,31940,0.18710434243329277,0.034095842655803656,0.8611660005168904,0.023472747932016813,0.7240594904541099,0.930967532572797,25,0.40798752560198387,0.7418990058792784,9,19,10.027752334788325,Thunderstorm
25.049745696202088,75.8830336429644,Theft,2023-09-01 23:00:00,155,76137,0.30073256395315373,0.16037410068789137,0.3565085103885969,0.5819463389001059,0.4867171546095599,0.26202118844280853,34,0.1439769900680244,0.8371704954911204,9,1,13.290575970087797,Snow
21.207164193099757,68.49580510416286,Burglary,2023-01-19 16:00:00,225,22960,0.88699329703788,0.08769534979892733,0.5382582499869688,0.4177414323005648,0.9123162612058817,0.8124025081584713,15,0.20511516624414095,0.9325646955828171,1,13,10.535204658888313,Rain
37.260516071329405,82.27395893576087,Burglary,2023-09-04 03:00:00,159,80835,0.460883128691712,0.05538912228795026,0.9217565393954021,0.5763797049856364,0.6921146879122538,0.11677320895906751,0,0.4937407580965476,0.7396877664289744,8,9,2.7797029918153795,Snow
11.37970847384242,75.60413419408653,Vandalism,2023-05-15 01:00:00,466,98211,0.2254151537382285,0.1905639024240129,0.7278953217243236,0.9148236739390743,0.35231884144511394,0.8019300984260431,18,0.43306862672085233,0.9693314711939292,5,5,14.675833091612976,Clear
14.499201277969174,92.23492779027887,Burglary,2023-03-03 13:00:00,427,58439,0.321438589165044,0.1604481664466364,0.09466832290906735,0.33311808303924517,0.6123338257392731,0.8487292395469763,32,0.14966168300735228,0.13361043526595917,3,17,15.796392438810775,Snow
13.110237922241891,74.92023929490658,Vandalism,2023-01-18 08:00:00,310,36805,0.002770956625681942,0.11726060210031097,0.7771386408104728,0.10783584424794856,0.4553767219453412,0.40659648306540375,3,0.009434181643996287,0.028043933385471287,4,7,1.2784243162619342,Snow
27.47076310358964,77.20143609593528,Robbery,2023-03-23 11:00:00,488,42010,0.7558082877570287,0.1604897311384723,0.9016909835425745,0.20651868878957647,0.7920308389451477,0.7000138364418992,19,0.03807220823198121,0.740140667212138,3,13,19.371799742448175,Thunderstorm
15.796114794161639,91.28296372886,Burglary,2023-05-19 23:00:00,434,97224,0.2256774524328019,0.024025348791513523,0.8253882832161519,0.3065370579122182,0.007449577630151638,0.9687024546738258,47,0.3147081754313009,0.49346038795652813,3,14,4.36185542125304,Rain
22.016274567404146,89.05369728434306,Theft,2023-10-01 03:00:00,317,34906,0.5979210402705024,0.13443275530627394,0.476765285507181,0.863470095953098,0.5855655117472683,0.18493390251599462,20,0.32413262704512,0.2800935120276038,9,10,4.320848209805135,Thunderstorm
15.5372272864468,84.4509012340578,Robbery,2023-04-25 14:00:00,229,72707,0.02510953817714312,0.06483031498923357,0.825147791285258,0.5490742921137304,0.023491401158192926,0.6181409582708755,27,0.21757090905483106,0.45277341749121824,6,8,5.198280240462961,Snow
13.041911842449178,88.75497821433686,Vandalism,2023-12-26 00:00:00,149,85153,0.8344984319735175,0.1375017945659917,0.07562909096681703,0.995082066501174,0.9793343960672807,0.047430530757854195,44,0.09293261009690595,0.32163488083719816,4,5,6.3008457676317535,Fog
11.622954121997711,80.36606010260178,Assault,2023-09-01 18:00:00,332,40995,0.18744475363635515,0.19233142588609364,0.2542266118257689,0.28503201594050587,0.507532541522545,0.33860367502622923,48,0.27521210570405796,0.6710590948461326,8,19,12.018716409112356,Clear
27.564824012385984,68.25558439510976,Assault,2023-11-11 21:00:00,65,34176,0.004768377764269971,0.1560719181414648,0.8668668960548604,0.068726816118869,0.2787995061250137,0.1411867841262725,39,0.4408403176167677,0.30280661212568294,3,16,6.088175451393921,Thunderstorm
12.434942179379524,68.43270526540724,Vandalism,2023-08-26 04:00:00,270,46535,0.3011878083654256,0.11311176744979279,0.041387811207380776,0.3011881362852883,0.1106995141332282,0.5367829916339966,14,0.4427077846655889,0.05380965970312268,6,10,7.713510793347735,Fog
14.140204961057563,83.07879837590902,Burglary,2023-11-03 08:00:00,412,59730,0.9204871188372717,0.14910664164401485,0.398054019170217,0.9925949324479775,0.3416952127779528,0.6032158565616197,36,0.09313184465896751,0.7737745352170335,8,5,6.002720651081111,Thunderstorm
19.16677498330015,70.54042570576668,Vandalism,2023-06-22 19:00:00,450,33366,0.2626142180446358,0.09366633338346464,0.8604698857564332,0.7430991647381311,0.6340792221810695,0.9894057680301244,37,0.08430119713476969,0.005700361290149281,9,19,3.552397992504177,Thunderstorm
32.37300231155971,69.59651156895922,Burglary,2023-11-25 10:00:00,422,60559,0.5034788381179114,0.05598903573013219,0.4458547688324669,0.9150613496497855,0.9728883211260253,0.9668024850188633,31,0.13157190486390596,0.12408989672575599,1,4,9.744887494375275,Clear
11.235357253157389,96.38963752672797,Assault,2023-05-02 15:00:00,120,62839,0.4072298443577044,0.008126807994340025,0.08462076875400237,0.5948447337089605,0.09440033852282237,0.8826613406922584,7,0.15129122813084084,0.43884380318388827,7,19,5.126708682928072,Snow
32.86799129896508,93.26877734198112,Assault,2023-01-11 22:00:00,298,45287,0.2942492583320867,0.1354406090518747,0.4591125232267155,0.27536345037982346,0.21023699873390966,0.5674812846565113,25,0.06392698469665137,0.5772105861589676,2,13,18.359261877711155,Clear
11.206073510503723,72.55439775724038,Robbery,2023-06-13 22:00:00,145,39777,0.9273535786015709,0.028518286922231618,0.7322159326873108,0.9544313789573807,0.27694333478454236,0.8860628513473452,2,0.3744911107195835,0.5858615290088103,6,18,12.342933041762327,Thunderstorm
36.91261637839116,68.11946160469299,Vandalism,2023-10-20 16:00:00,52,36866,0.7889949080537266,0.09186959216884988,0.316391974184027,0.22915645237479176,0.7660041259559528,0.3549178171573638,27,0.2952226030378889,0.702988735312006,4,11,3.7369219262702456,Snow
22.084615088112887,95.69086640491987,Burglary,2023-09-29 11:00:00,323,66861,0.7619133153738572,0.13335090858188955,0.9065309185714046,0.39711403403281453,0.07897341024737947,0.2009312518302503,8,0.3381422763668504,0.2543373203717203,1,7,9.60896404325323,Clear
36.92142377515785,76.25493124077934,Robbery,2023-06-24 13:00:00,292,44504,0.5261071244812398,0.17825880119381207,0.9407964010550062,0.29338780701944167,0.8943973411830519,0.5260453870306901,29,0.05216519681435783,0.4346036115447689,8,6,2.412429921494259,Thunderstorm
26.06148917655534,73.54679976366607,Burglary,2023-09-01 04:00:00,371,98878,0.8248616737298372,0.12187272745094685,0.16776558081439097,0.6434590492433192,0.218986997005574,0.5312092983356967,10,0.13803432210093075,0.8261520036365532,2,17,23.05844118168247,Rain
29.986496518430414,88.36118755946399,Assault,2023-06-25 21:00:00,210,27509,0.45842865821125367,0.0435449358766165,0.09338643816287384,0.4180097259576758,0.7180275967729453,0.9100716390471303,1,0.1450558276289044,0.2068123979230614,9,19,20.224905350516924,Rain
9.544283533826164,71.29087954805085,Robbery,2023-02-08 22:00:00,275,22979,0.46518955047155564,0.09481113117316974,0.29935680334672377,0.9571082083445226,0.7605517645166886,0.005736247522081794,11,0.05980559879532327,0.390987564806491,5,3,8.572172458366445,Thunderstorm
16.65796330723116,75.85423322148205,Theft,2023-04-24 12:00:00,472,78246,0.49377406341346375,0.13352401377686363,0.4690426473292233,0.9674200787195868,0.8930837091964431,0.8555514527618717,0,0.24394673965400232,0.36608445194269723,2,15,17.845047798672418,Snow
11.909739587424532,96.67027413021296,Burglary,2023-01-04 16:00:00,118,95800,0.23691022522457095,0.03906350447462577,0.1570140717954216,0.09691401801436517,0.20753891898324384,0.6082354968686869,39,0.14365523496590077,0.7589337383593595,5,17,21.674094295718223,Thunderstorm
17.047293767646636,86.8362592920885,Assault,2023-07-22 20:00:00,400,74306,0.9236518593869899,0.14643435912611513,0.2415683130951558,0.9283330925386885,0.7232676775003638,0.9396444968033004,27,0.25838080037887046,0.3438659816750437,2,2,8.806401006496484,Thunderstorm
11.866849393463927,83.35585929043881,Theft,2023-02-07 19:00:00,310,84503,0.2587506748785492,0.15276484745418445,0.9332987532821024,0.7979960151715466,0.35307597503219945,0.7452159320928667,15,0.03045757037397634,0.8975532576300844,6,4,27.709929218990165,Snow
17.685108838304103,79.75901541466368,Vandalism,2023-05-18 14:00:00,385,33928,0.19815949993946502,0.10450587158350766,0.714880021494959,0.7123374361336763,0.3882870970027985,0.36625945108514557,14,0.35317536880269906,0.9835765914801957,4,1,28.40601974818348,Thunderstorm
20.496479439828363,90.79287797810713,Assault,2023-09-15 23:00:00,177,20358,0.24375179333158525,0.17176024789960886,0.597945994636332,0.36278598135338924,0.5083120568268941,0.6347991567673523,40,0.42569183112252756,0.21220609991475325,2,8,19.8048536906177,Clear
10.273106893384504,72.23005406214422,Assault,2023-10-03 08:00:00,327,70909,0.817352116565939,0.044947967618166156,0.7079557172208512,0.6795572398649928,0.13117372655215542,0.36971966412973833,30,0.2950866472352036,0.353996216037171,7,15,8.713402341384464,Clear
28.620185885604585,96.44299759968358,Theft,2023-07-05 07:00:00,427,62501,0.7685456376763616,0.10754749871744199,0.0027258690094982274,0.8106664339207681,0.35872452862265436,0.9215654830951199,9,0.0707383413083792,0.1747599228154032,8,11,22.424377892674627,Thunderstorm
24.944762462831996,93.33090413632755,Robbery,2023-03-28 16:00:00,421,82704,0.4271068084560682,0.1788328367525124,0.14552136695687945,0.8304247459573004,0.9404893510638984,0.01968475821641391,0,0.30128875164205854,0.2377466820556846,7,10,27.205647196660106,Snow
16.14937313543181,86.19734958927883,Vandalism,2023-04-23 03:00:00,152,88505,0.013781904624582508,0.1408303021745545,0.6917502243332091,0.8057756185030537,0.18062872821572873,0.5547901377629766,42,0.059974729519705006,0.6067750847651798,6,17,21.249551850834518,Fog
23.678843161227633,69.35715137879495,Burglary,2023-09-24 06:00:00,316,42254,0.9757350332508857,0.16137486271392276,0.714968497917107,0.32002359005974923,0.3151639520324607,0.507331391153335,11,0.06276362276855946,0.5845763627578238,8,1,19.164785062326306,Clear
11.143062914146498,88.63507052881872,Theft,2023-09-16 10:00:00,322,26182,0.13253097749036336,0.04441860446336916,0.8529729216982259,0.1850129920243343,0.8072783417082806,0.19013956312456426,20,0.3166094693284205,0.33169022850136964,2,15,17.51265736413267,Rain
25.217637670240435,94.8592311879446,Assault,2023-11-18 03:00:00,52,84827,0.8514226765922394,0.1145561162553726,0.5855502284762111,0.543775350622909,0.24997869257854355,0.4281466618894747,38,0.04977315809494309,0.5562650418039451,5,2,8.78387172722588,Fog
35.535448969225456,83.47010807712374,Burglary,2023-10-12 10:00:00,352,87790,0.7817230866307524,0.06480854309435247,0.5572500439659939,0.25422602090442203,0.1647904229110695,0.2968920253769294,31,0.03944440870910354,0.3010255067819688,8,8,8.843059967635046,Thunderstorm
17.702213411578654,78.47878727953879,Assault,2023-03-19 22:00:00,239,72297,0.938075781711365,0.13178328663686356,0.39763773907824995,0.784985182331391,0.1905144905439351,0.6704098416639245,15,0.14043618294489485,0.6450125984037863,6,6,14.6308497853687,Thunderstorm
27.888383094939506,71.62412620789846,Robbery,2023-08-24 23:00:00,224,48143,0.7733985390852888,0.10452192937644,0.8165560804305209,0.044669986523723004,0.9856764147755284,0.7531287282576931,0,0.0368067892100884,0.6967473588266702,5,6,27.575826809897908,Thunderstorm
12.248497582208252,90.21860235123076,Theft,2023-08-28 21:00:00,160,58834,0.3313715908270286,0.12509776101180814,0.8520230521498826,0.42540854765452796,0.4133076100840487,0.7713956880272157,40,0.43434708504480823,0.4368705883985823,3,16,3.228129274267952,Snow
29.316754360262117,94.03114024050592,Theft,2023-02-23 13:00:00,338,69180,0.23191404341416944,0.12353400486746267,0.45159296307332175,0.7785880290226876,0.3959673292624606,0.39435192492219784,34,0.29210764522014954,0.9063871961239158,3,4,12.700986904966019,Clear
16.850657914058274,71.03737610142235,Robbery,2023-06-07 02:00:00,281,70575,0.3776908204064149,0.14728716414962756,0.37559286160656025,0.08055910408764755,0.7570180166999549,0.19138935814886393,48,0.21877338691714948,0.11517420402558487,8,19,1.2622879455894875,Fog
13.749187770607811,90.33824745424363,Assault,2023-08-29 19:00:00,457,20647,0.20308717051667458,0.15977645735671325,0.05040509231333379,0.6869791452858537,0.06273967673265379,0.2940501096744905,23,0.2223853818375171,0.2895542183114701,3,14,15.641358646341086,Thunderstorm
25.526177696454432,68.59987224739154,Robbery,2023-05-18 20:00:00,239,25791,0.7195747477449508,0.012375553691690633,0.7920765760385999,0.23106325649730475,0.16953784957962792,0.534734109946715,7,0.39661929958001446,0.28512745966031705,7,3,18.53184036293608,Rain
8.987140348674812,96.43470909966254,Theft,2023-03-10 05:00:00,435,27339,0.8265186324941105,0.18967536993633832,0.6730570500331025,0.12739389279891733,0.719880101573746,0.6153026101008355,42,0.3415431486292207,0.17453565572706098,6,16,21.805622017099676,Clear
32.605048853147004,86.12120000460831,Assault,2023-10-19 08:00:00,342,50159,0.646438892397248,0.08128898248017709,0.43920197072177647,0.30788685458383913,0.3196512669387145,0.7948729777373728,37,0.19356398923844254,0.7735700961902772,7,13,28.64186963833366,Snow
8.537107904822374,84.28646442845485,Burglary,2023-12-08 00:00:00,395,88380,0.1860927313091021,0.03401940243719812,0.5046853734140418,0.019336247994177436,0.7016783105821579,0.7197363915118421,24,0.3616303939711486,0.25016863402462264,6,11,17.017281095907247,Snow
28.192242874449924,76.77133012415558,Vandalism,2023-03-08 01:00:00,314,98206,0.03738471102864571,0.1843960237435822,0.8960522514968512,0.6300224972868235,0.02286034397999137,0.17436990659146667,28,0.48878871755768155,0.1936905443301118,6,16,24.898800690656223,Clear
16.284232817211215,95.32824597699465,Robbery,2023-09-08 00:00:00,97,28374,0.5804012668569645,0.15679828307497817,0.8776740768408433,0.3329088828900948,0.5903596187513713,0.7439909887728533,16,0.009046065102524592,0.6299692466791172,4,7,18.780988487459965,Snow
29.867665445979775,75.89103488096798,Vandalism,2023-02-04 23:00:00,397,26262,0.46267310507961357,0.08407076188744181,0.1790835184065669,0.9937111994613984,0.544245748733179,0.11511070454877259,10,0.46297176575087423,0.48945421489607466,1,4,25.382376461542357,Snow
36.4959055174292,92.36469576724916,Vandalism,2023-08-18 05:00:00,50,48758,0.19970392819903238,0.11998290289373743,0.8490094926927774,0.09783934694564322,0.1448563753287675,0.9177544728074384,46,0.11008434108327103,0.8630380072874967,8,11,26.555659332658035,Rain
15.663591790782775,96.96368430457798,Assault,2023-03-31 19:00:00,213,51289,0.3680839022202911,0.0452394522903544,0.509738943367244,0.8948842758420368,0.11873586274303749,0.6897700594466297,21,0.4251471430167141,0.2084138072927696,3,10,6.256612235245207,Snow
25.22379416500084,91.05352171358382,Assault,2023-03-07 06:00:00,76,75794,0.5414662556089532,0.08262606554380576,0.10611794902967975,0.49795774868912823,0.9281541983036383,0.11191336648993921,13,0.44190238932898107,0.5776623991015039,3,4,29.875290362560172,Snow
